timestamp,preco,data,variacao_diaria
1755475350727,634827.6920153337,2025-08-18 00:02:30.727,-0.39670978133730755
1755478994591,633538.8756966435,2025-08-18 01:03:14.591,-0.2030182890413458
1755482573312,628997.6681822627,2025-08-18 02:02:53.312,-0.7168001347016412
1755486090899,625315.5005275304,2025-08-18 03:01:30.899,-0.5854024332670931
1755489763252,623033.1847395007,2025-08-18 04:02:43.252,-0.36498628070218625
1755493387777,624133.3890726358,2025-08-18 05:03:07.777,0.17658840011789337
1755497012999,625050.4186854044,2025-08-18 06:03:32.999,0.14692846574529844
1755500601362,623077.364757023,2025-08-18 07:03:21.362,-0.3156631640261904
1755504228982,625218.0347618053,2025-08-18 08:03:48.982,0.34356407821315227
1755507627213,626259.1727402146,2025-08-18 09:00:27.213,0.16652398371808835
1755511383017,621507.3796089868,2025-08-18 10:03:03.017,-0.7587582486714299
1755514945005,621777.9284537625,2025-08-18 11:02:25.005,0.043531075197526914
1755518438558,621470.8284307097,2025-08-18 12:00:38.558,-0.049390627907392015
1755522139735,625417.1346487937,2025-08-18 13:02:19.735,0.6349946027312292
1755525733194,622204.9071317571,2025-08-18 14:02:13.194,-0.5136136090739579
1755529332018,626396.8815144808,2025-08-18 15:02:12.018,0.6737289170617222
1755533001565,630224.4289974018,2025-08-18 16:03:21.565,0.6110419122245518
1755536568704,630950.5922626676,2025-08-18 17:02:48.704,0.11522296373388453
1755540197580,634079.4922501286,2025-08-18 18:03:17.580,0.4959025359244722
1755543787996,633836.2125537313,2025-08-18 19:03:07.996,-0.03836738127802423
1755547367066,632414.6933445097,2025-08-18 20:02:47.066,-0.2242723247847066
1755550954740,633121.8990517103,2025-08-18 21:02:34.740,0.11182626125596953
1755554487625,634874.2985678905,2025-08-18 22:01:27.625,0.2767870640401189
1755558171292,633147.0539505854,2025-08-18 23:02:51.292,-0.27206088216223645
1755562018562,632370.4063256716,2025-08-19 00:06:58.562,-0.12266465113718275
1755565377300,633780.1979851009,2025-08-19 01:02:57.300,0.22293763992226978
1755568975046,629729.9431385044,2025-08-19 02:02:55.046,-0.6390630157699756
1755572607066,629367.802473151,2025-08-19 03:03:27.066,-0.05750729646878839
1755576153984,624437.116313564,2025-08-19 04:02:33.984,-0.7834347642525522
1755579784816,626987.8409359755,2025-08-19 05:03:04.816,0.4084838257965881
1755583348348,625535.5260119472,2025-08-19 06:02:28.348,-0.23163366642969
1755586971797,625189.9283931216,2025-08-19 07:02:51.797,-0.055248279986421844
1755590465724,625351.1283819969,2025-08-19 08:01:05.724,0.025784162788678545
1755594029123,626616.7698833778,2025-08-19 09:00:29.123,0.20238893702096689
1755597658919,627555.8002481008,2025-08-19 10:00:58.919,0.14985720297554622
1755601301387,627738.4344623033,2025-08-19 11:01:41.387,0.02910246612816274
1755604965234,628331.3820784547,2025-08-19 12:02:45.234,0.09445775240117547
1755608512658,631058.2990579432,2025-08-19 13:01:52.658,0.4339934399692235
1755612151238,630532.8577954108,2025-08-19 14:02:31.238,-0.08326350565657156
1755615749349,624575.7715781835,2025-08-19 15:02:29.349,-0.9447701485463543
1755619360464,623564.7161768114,2025-08-19 16:02:40.464,-0.16187874192067964
1755622862973,621125.3876288031,2025-08-19 17:01:02.973,-0.39119091967938685
1755626455792,622324.668871671,2025-08-19 18:00:55.792,0.19308198743029475
1755630335423,619733.9098481742,2025-08-19 19:05:35.423,-0.4163034430555416
1755633762362,623095.9612274092,2025-08-19 20:02:42.362,0.5424991800204462
1755637344159,625076.2497518936,2025-08-19 21:02:24.159,0.31781437334042345
1755640944396,623745.804303266,2025-08-19 22:02:24.396,-0.2128453047377279
1755644435729,622390.3265911782,2025-08-19 23:00:35.729,-0.2173125178135489
1755648144721,620907.2101404098,2025-08-20 00:02:24.721,-0.23829362176810087
1755651637645,622660.5876563992,2025-08-20 01:00:37.645,0.28238962076039825
1755655243860,621689.8882270334,2025-08-20 02:00:43.860,-0.15589543462504554
1755658933328,623846.0641116911,2025-08-20 03:02:13.328,0.3468249887104883
1755662537509,624203.9456227516,2025-08-20 04:02:17.509,0.05736695823674336
1755666047331,624548.5939241212,2025-08-20 05:00:47.331,0.05521405364167966
1755669706002,625395.1524754,2025-08-20 06:01:46.002,0.13554726718056334
1755673352058,624983.1727853693,2025-08-20 07:02:32.058,-0.06587510126997476
1755676831111,624197.8568524872,2025-08-20 08:00:31.111,-0.12565393231024263
1755680496202,627023.359375179,2025-08-20 09:01:36.202,0.4526613623666422
1755684154089,626917.2919092601,2025-08-20 10:02:34.089,-0.01691603101113305
1755687741868,626503.7744935227,2025-08-20 11:02:21.868,-0.06596044184361666
1755691349547,626909.754648843,2025-08-20 12:02:29.547,0.0648009113190831
1755694820461,622908.1893124157,2025-08-20 13:00:20.461,-0.6383000594190368
1755698467017,617251.8003093613,2025-08-20 14:01:07.017,-0.9080614286509933
1755702318525,620855.4257108993,2025-08-20 15:05:18.525,0.5838177223188131
1755705645904,620725.2804201528,2025-08-20 16:00:45.904,-0.02096225390918497
1755709363088,623350.2762063578,2025-08-20 17:02:43.088,0.4228917153862563
1755712943731,624789.6727538046,2025-08-20 18:02:23.731,0.2309129557472652
1755716549859,621587.7368786732,2025-08-20 19:02:29.859,-0.512482202373583
1755720157116,625133.6755111242,2025-08-20 20:02:37.116,0.5704647022570081
1755723698563,626978.9091048151,2025-08-20 21:01:38.563,0.2951742428820845
1755727331136,626557.0939150052,2025-08-20 22:02:11.136,-0.06727741295351464
1755730922274,627417.1152648623,2025-08-20 23:02:02.274,0.1372614496283655
1755734502284,625658.2142172506,2025-08-21 00:01:42.284,-0.28033998512603703
1755738139563,625987.6209113746,2025-08-21 01:02:19.563,0.0526496234906948
1755741727089,628122.1268351133,2025-08-21 02:02:07.089,0.3409821300668979
1755745272204,624140.7200567427,2025-08-21 03:01:12.204,-0.633858704903698
1755748891792,624170.7479692758,2025-08-21 04:01:31.792,0.004811080509282202
1755752522324,623100.1327576552,2025-08-21 05:02:02.324,-0.17152601513348678
1755756153048,623923.0615127576,2025-08-21 06:02:33.048,0.13207006576299266
1755759735544,622789.8448851189,2025-08-21 07:02:15.544,-0.181627623266735
1755763355497,623924.3323106881,2025-08-21 08:02:35.497,0.18216215869391414
1755766964932,622976.0225865601,2025-08-21 09:02:44.932,-0.15199114299901542
1755770456020,622227.5062115162,2025-08-21 10:00:56.020,-0.12015171497870797
1755774145842,621719.2597560248,2025-08-21 11:02:25.842,-0.0816817724092438
1755777647607,620315.636429265,2025-08-21 12:00:47.607,-0.22576481341604177
1755781310458,620177.0713140508,2025-08-21 13:01:50.458,-0.02233784013761674
1755784978527,622256.7351953406,2025-08-21 14:02:58.527,0.3353338872853385
1755788550029,621061.5919013217,2025-08-21 15:02:30.029,-0.19206594744912536
1755792108251,619046.9336725912,2025-08-21 16:01:48.251,-0.3243894414018982
1755795725532,616268.9881365219,2025-08-21 17:02:05.532,-0.44874554496033925
1755799324597,615381.0173476195,2025-08-21 18:02:04.597,-0.14408818324404446
1755802942153,616363.58494507,2025-08-21 19:02:22.153,0.15966816813516005
1755806512647,613617.5221216355,2025-08-21 20:01:52.647,-0.44552645394831436
1755810171090,616525.464885475,2025-08-21 21:02:51.090,0.47390151992156876
1755813761573,615371.9911543487,2025-08-21 22:02:41.573,-0.18709263393371026
1755817349621,614900.9302660958,2025-08-21 23:02:29.621,-0.07654896469520453
1755820971862,614490.8340277759,2025-08-22 00:02:51.862,-0.06669305869197678
1755824556235,615352.970608182,2025-08-22 01:02:36.235,0.14030096669711045
1755828086472,616673.5194363295,2025-08-22 02:01:26.472,0.21460021990993366
1755831684381,619126.6548546265,2025-08-22 03:01:24.381,0.3978013229008623
1755835309894,617427.9819475437,2025-08-22 04:01:49.894,-0.27436597887740516
1755838844257,616521.0989013978,2025-08-22 05:00:44.257,-0.14688078167195026
1755842546997,618805.2462256196,2025-08-22 06:02:26.997,0.3704897250543411
1755846156216,617449.6430230608,2025-08-22 07:02:36.216,-0.2190678264005152
1755849744914,618071.4811705621,2025-08-22 08:02:24.914,0.10071074694558049
1755853361935,617435.9208079556,2025-08-22 09:02:41.935,-0.10282958880465703
1755856957279,617793.6173072325,2025-08-22 10:02:37.279,0.05793257036436054
1755860542275,614885.2508070273,2025-08-22 11:02:22.275,-0.4707666797986324
1755864098441,614756.2819368205,2025-08-22 12:01:38.441,-0.02097446150116348
1755867752032,613991.4886472087,2025-08-22 13:02:32.032,-0.12440593322646414
1755871368421,615617.7452010135,2025-08-22 14:02:48.421,0.264866302526105
1755874956906,628435.4984292195,2025-08-22 15:02:36.906,2.082096126715883
1755878552195,632766.3123760765,2025-08-22 16:02:32.195,0.6891421566225828
1755882119526,630419.445809733,2025-08-22 17:01:59.526,-0.37088993526391084
1755885672029,633582.3165122592,2025-08-22 18:01:12.029,0.5017089373668796
1755889373164,632889.4158885675,2025-08-22 19:02:53.164,-0.10936236786184468
1755893061905,632699.6193651374,2025-08-22 20:04:21.905,-0.029988892003125687
1755896439854,633596.0027789156,2025-08-22 21:00:39.854,0.1416759843600981
1755900145029,634363.5372981587,2025-08-22 22:02:25.029,0.12113941942133605
1755903782033,632598.4925857933,2025-08-22 23:03:02.033,-0.278238676813465
1755907309434,633719.1086321924,2025-08-23 00:01:49.434,0.1771449125366249
1755910834385,633408.7283382391,2025-08-23 01:00:34.385,-0.04897758166439885
1755914532950,631191.1526678783,2025-08-23 02:02:12.950,-0.3501018491138693
1755918133028,627880.6616542691,2025-08-23 03:02:13.028,-0.5244831141274162
1755921738492,626177.8041142877,2025-08-23 04:02:18.492,-0.27120719652280323
1755925359819,627964.7348356225,2025-08-23 05:02:39.819,0.28537113733412045
1755928921222,628398.7275636076,2025-08-23 06:02:01.222,0.06911100319968491
1755932564649,627151.5108810144,2025-08-23 07:02:44.649,-0.19847536729249285
1755936136421,627532.1113611774,2025-08-23 08:02:16.421,0.060687166268377724
1755939785928,627416.7752548708,2025-08-23 09:03:05.928,-0.018379315451517747
1755943367918,627190.0930216898,2025-08-23 10:02:47.918,-0.03612945048988908
1755946927091,626243.1367860147,2025-08-23 11:02:07.091,-0.1509839275542245
1755950400562,624917.8558986249,2025-08-23 12:00:00.562,-0.21162401782019571
1755954143249,624164.851318072,2025-08-23 13:02:23.249,-0.1204965698203823
1755957695437,622464.1237343132,2025-08-23 14:01:35.437,-0.27248051218636815
1755961366088,621731.8376146858,2025-08-23 15:02:46.088,-0.11764310451086805
1755964944239,622257.251923614,2025-08-23 16:02:24.239,0.08450818779748707
1755968532024,623279.4472184324,2025-08-23 17:02:12.024,0.16427213851803735
1755972157432,623570.3554159069,2025-08-23 18:02:37.432,0.04667379917189574
1755975724743,623936.0218457367,2025-08-23 19:02:04.743,0.05864076549724574
1755979381408,623970.9658070607,2025-08-23 20:03:01.408,0.00560056802309347
1755982951788,624661.3863002952,2025-08-23 21:02:31.788,0.11064945823905808
1755986556015,624340.4865937462,2025-08-23 22:02:36.015,-0.05137178535231953
1755990100362,624951.2913252527,2025-08-23 23:01:40.362,0.09783199145692296
1755993789115,625383.7743729262,2025-08-24 00:03:09.115,0.06920268086115453
1755997206611,625405.5339214331,2025-08-24 01:00:06.611,0.003479391279179043
1756000932191,625769.744625305,2025-08-24 02:02:12.191,0.05823592598999118
1756004436078,623808.6440412492,2025-08-24 03:00:36.078,-0.31339012486613904
1756008105888,623395.6178294945,2025-08-24 04:01:45.888,-0.0662104021321225
1756011743931,623901.7277805054,2025-08-24 05:02:23.931,0.08118599754888424
1756015253884,623177.6191381315,2025-08-24 06:00:53.884,-0.11606132987480376
1756018962692,622589.9035500576,2025-08-24 07:02:42.692,-0.09430948256562366
1756022550401,622780.0357062577,2025-08-24 08:02:30.401,0.030538907732999856
1756026128786,622095.0692206733,2025-08-24 09:02:08.786,-0.10998529919277324
1756029703563,622472.8858816588,2025-08-24 10:01:43.563,0.060732945763221545
1756033352598,622003.5253951536,2025-08-24 11:02:32.598,-0.07540255923603975
1756036974000,621780.1072148477,2025-08-24 12:02:54.000,-0.03591911800884478
1756040567741,621341.3424409206,2025-08-24 13:02:47.741,-0.07056590727748029
1756044069178,621148.0346685897,2025-08-24 14:01:09.178,-0.031111364901542853
1756047720257,620570.8775936052,2025-08-24 15:02:00.257,-0.09291779781488828
1756051314199,620014.7978963256,2025-08-24 16:01:54.199,-0.0896077655844769
1756054922369,619367.8678865844,2025-08-24 17:02:02.369,-0.10434105959022524
1756058519243,620004.7402175962,2025-08-24 18:01:59.243,0.10282618198857363
1756062153861,621079.7887067349,2025-08-24 19:02:33.861,0.1733935919201874
1756065639541,608346.5713611766,2025-08-24 20:00:39.541,-2.050174160726197
1756069362661,610957.9219721827,2025-08-24 21:02:42.661,0.42925377308583185
1756072974764,613013.1403295017,2025-08-24 22:02:54.764,0.33639278310439646
1756076552010,614929.8909337699,2025-08-24 23:02:32.010,0.3126769196558964
1756080151739,614902.3610222948,2025-08-25 00:02:31.739,-0.004476918731860495
1756083655537,610505.7135841468,2025-08-25 01:00:55.537,-0.7150155401645344
1756087348534,613050.5638713482,2025-08-25 02:02:28.534,0.41684299271518427
1756090913333,615084.8534600206,2025-08-25 03:01:53.333,0.33183063658340656
